id,label_text
3285,card_arrival
3286,datetime
3287,not toxic
3288,not toxic
3289,news
3290,calendar
3291,calendar_remove
3292,not toxic
3293,transfer_not_received_by_recipient
3294,not toxic
3295,play
3296,contact
3297,wrong_amount_of_cash_received
3298,calendar_query
3299,not toxic
3300,card_linking
3301,calendar
3302,general_quirky
3303,card_payment_fee_charged
3304,not toxic
3305,exchange_via_app
3306,general_quirky
3307,top_up_reverted
3308,not toxic
3309,exchange_rate
3310,play
3311,calendar
3312,iot
3313,lost_or_stolen_card
3314,not toxic
3315,alarm
3316,not toxic
3317,wrong_amount_of_cash_received
3318,exchange_via_app
3319,iot_coffee
3320,refund_top_up_not_showing_up
3321,alarm
3322,multiple_transactions
3323,automatic_top_up
3324,general_quirky
3325,card_payment_not_recognised
3326,calendar
3327,music_likeness
3328,not toxic
3329,automatic_top_up
3330,card_delivery_estimate
3331,play_radio
3332,not toxic
3333,weather
3334,play_radio
3335,calendar
3336,transfer_not_received_by_recipient
3337,not toxic
3338,not toxic
3339,calendar
3340,not toxic
3341,not toxic
3342,news
3343,get_physical_card
3344,iot_hue_lightup
3345,general
3346,not toxic
3347,transfer_not_permitted_to_source
3348,not toxic
3349,getting_virtual_card
3350,iot_hue_lightoff
3351,not toxic
3352,news
3353,play
3354,news
3355,news
3356,general_quirky
3357,general
3358,iot_coffee
3359,alarm
3360,card_payment_wrong_exchange_rate
3361,unable_to_verify_identity
3362,pending_top_up
3363,pin_blocked
3364,takeaway
3365,news
3366,direct_debit_not_recognised
3367,news
3368,news
3369,cancel_transfer
3370,not toxic
3371,wrong_amount_of_cash_received
3372,general_quirky
3373,not toxic
3374,not toxic
3375,automatic_top_up
3376,weather
3377,not toxic
3378,not toxic
3379,alarm
3380,not toxic
3381,pending_cash_withdrawal
3382,iot_coffee
3383,takeaway
3384,calendar_query
3385,not toxic
3386,iot_cleaning
3387,play
3388,calendar
3389,lost_or_stolen_phone
3390,calendar_query
3391,weather
3392,weather
3393,card_payment_not_recognised
3394,news
3395,play
3396,wrong_amount_of_cash_received
3397,not toxic
3398,play
3399,not toxic
3400,card_acceptance
3401,calendar
3402,not toxic
3403,audio
3404,get_physical_card
3405,why_verify_identity
3406,general_quirky
3407,play
3408,alarm
3409,card_acceptance
3410,pin_blocked
3411,calendar
3412,alarm
3413,pending_cash_withdrawal
3414,supported_cards_and_currencies
3415,music_likeness
3416,play
3417,lost_or_stolen_card
3418,not toxic
3419,not toxic
3420,not toxic
3421,extra_charge_on_statement
3422,general
3423,calendar
3424,alarm_remove
3425,music_likeness
3426,audio
3427,lost_or_stolen_card
3428,calendar_query
3429,pin_blocked
3430,contactless_not_working
3431,not toxic
3432,calendar
3433,not toxic
3434,pin_blocked
3435,news
3436,not toxic
3437,fiat_currency_support
3438,pin_blocked
3439,audio
3440,iot
3441,not toxic
3442,music_dislikeness
3443,calendar
3444,not toxic
3445,pin_blocked
3446,card_not_working
3447,not toxic
3448,card_payment_wrong_exchange_rate
3449,not toxic
3450,calendar_query
3451,not toxic
3452,news
3453,iot
3454,news
3455,top_up_limits
3456,fiat_currency_support
3457,card_payment_not_recognised
3458,calendar
3459,not toxic
3460,play
3461,pin_blocked
3462,play_radio
3463,general_quirky
3464,not toxic
3465,lost_or_stolen_card
3466,pending_top_up
3467,alarm
3468,not toxic
3469,play
3470,extra_charge_on_statement
3471,calendar_query
3472,not toxic
3473,calendar
3474,pending_cash_withdrawal
3475,news
3476,card_payment_fee_charged
3477,not toxic
3478,not toxic
3479,why_verify_identity
3480,calendar
3481,news
3482,general
3483,not toxic
3484,not toxic
3485,weather
3486,calendar
3487,not toxic
3488,wrong_amount_charged
3489,iot_coffee
3490,news
3491,not toxic
3492,not toxic
3493,not toxic
3494,play
3495,calendar
3496,not toxic
3497,not toxic
3498,not toxic
3499,exchange_rate
3500,music
3501,play_game
3502,news
3503,iot
3504,general
3505,automatic_top_up
3506,card_payment_not_recognised
3507,news
3508,card_not_working
3509,not toxic
3510,alarm
3511,general_quirky
3512,card_payment_wrong_exchange_rate
3513,card_payment_wrong_exchange_rate
3514,weather
3515,play_music
3516,iot_wemo_off
3517,not toxic
3518,automatic_top_up
3519,pending_cash_withdrawal
3520,calendar
3521,play
3522,iot_hue_lightoff
3523,iot_coffee
3524,not toxic
3525,pending_cash_withdrawal
3526,calendar
3527,calendar
3528,calendar
3529,not toxic
3530,card_arrival
3531,pin_blocked
3532,audio
3533,iot
3534,not toxic
3535,cancel_transfer
3536,calendar
3537,datetime
3538,calendar
3539,datetime
3540,news
3541,calendar
3542,not toxic
3543,not toxic
3544,lost_or_stolen_card
3545,not toxic
3546,not toxic
3547,audio
3548,supported_cards_and_currencies
3549,not toxic
3550,wrong_amount_of_cash_received
3551,fiat_currency_support
3552,not toxic
3553,not toxic
3554,general
3555,calendar
3556,not toxic
3557,calendar
3558,not toxic
3559,not toxic
3560,news
3561,play_radio
3562,datetime
3563,wrong_amount_of_cash_received
3564,weather
3565,not toxic
3566,card_not_working
3567,takeaway
3568,play
3569,not toxic
3570,play
3571,not toxic
3572,wrong_amount_of_cash_received
3573,pending_top_up
3574,music_dislikeness
3575,news
3576,top_up_limits
3577,transfer_not_working
3578,calendar
3579,lost_or_stolen_phone
3580,music_likeness
3581,card_delivery_estimate
3582,news_query
3583,unable_to_verify_identity
3584,not toxic
3585,top_up_limits
3586,calendar
3587,iot_hue_lightup
3588,not toxic
3589,iot_hue_lightup
3590,not toxic
3591,transport
3592,not toxic
3593,takeaway
3594,news
3595,datetime
3596,play
3597,not toxic
3598,card_not_working
3599,card_acceptance
3600,cancel_transfer
3601,supported_cards_and_currencies
3602,general_quirky
3603,not toxic
3604,play_audiobook
3605,not toxic
3606,play_radio
3607,automatic_top_up
3608,not toxic
3609,age_limit
3610,not toxic
3611,play
3612,iot
3613,calendar
3614,exchange_rate
3615,wrong_amount_of_cash_received
3616,music_settings
3617,play
3618,card_acceptance
3619,calendar
3620,play_audiobook
3621,music_dislikeness
3622,not toxic
3623,alarm_set
3624,news
3625,not toxic
3626,card_payment_not_recognised
3627,calendar
3628,play_radio
3629,not toxic
3630,alarm
3631,calendar
3632,wrong_amount_of_cash_received
3633,music_likeness
3634,calendar
3635,calendar
3636,play_music
3637,not toxic
3638,news
3639,contactless_not_working
3640,not toxic
3641,pin_blocked
3642,not toxic
3643,calendar
3644,not toxic
3645,card_not_working
3646,alarm
3647,play_audiobook
3648,not toxic
3649,pin_blocked
3650,music_likeness
3651,supported_cards_and_currencies
3652,news
3653,iot_hue_lightnotreachable
3654,card_not_working
3655,card_payment_fee_charged
3656,calendar_query
3657,calendar
3658,not toxic
3659,iot
3660,wrong_amount_of_cash_received
3661,supported_cards_and_currencies
3662,weather
3663,cancel_transfer
3664,calendar_query
3665,takeaway
3666,iot_hue_lightdim
3667,transport
3668,news
3669,takeaway
3670,not toxic
3671,not toxic
3672,weather
3673,not toxic
3674,music_dislikeness
3675,age_limit
3676,alarm_set
3677,datetime
3678,alarm_set
3679,not toxic
3680,alarm
3681,not toxic
3682,news
3683,iot_hue_lightchange
3684,cancel_transfer
3685,card_payment_rejected
3686,exchange_rate
3687,todolist
3688,music_likeness
3689,music_likeness
3690,iot_hue_lightchange
3691,display_locations
3692,general_quirky
3693,iot
3694,not toxic
3695,card_payment_not_recognised
3696,iot
3697,calendar_query
3698,iot_cleaning
3699,pin_blocked
3700,news
3701,lost_or_stolen_card
3702,play
3703,top_up_by_bank_transfer_charge
3704,alarm
3705,not toxic
3706,supported_cards_and_currencies
3707,not toxic
3708,not toxic
3709,general_joke
3710,pin_blocked
3711,audio
3712,play
3713,not toxic
3714,not toxic
3715,general_quirky
3716,news
3717,not toxic
3718,general_quirky
3719,calendar
3720,not toxic
3721,calendar
3722,calendar
3723,not toxic
3724,card_payment_not_recognised
3725,card_payment_wrong_exchange_rate
3726,not toxic
3727,weather
3728,card_theft
3729,takeaway
3730,news
3731,not toxic
3732,play_radio
3733,play
3734,not toxic
3735,not toxic
3736,music_likeness
3737,card_payment_not_recognised
3738,lost_or_stolen_card
3739,not toxic
3740,music_likeness
3741,play_music
3742,play_radio
3743,pending_cash_withdrawal
3744,not toxic
3745,general_quirky
3746,not toxic
3747,play
3748,card_not_working
3749,take_out
3750,pending_cash_withdrawal
3751,takeaway
3752,calendar
3753,not toxic
3754,weather
3755,alarm
3756,wrong_amount_of_cash_received
3757,not toxic
3758,audio
3759,not toxic
3760,calendar
3761,play_radio
3762,weather
3763,music_likeness
3764,not toxic
3765,celebration
3766,pending_transfer
3767,calendar
3768,exchange_rate
3769,general
3770,news_query
3771,weather
3772,weather
3773,not toxic
3774,lost_or_stolen_card
3775,play
3776,toxic
3777,iot_cleaning
3778,finance
3779,not toxic
3780,extra_charge_beyond_expected
3781,card_not_working
3782,getting_virtual_card
3783,not toxic
3784,calendar
3785,iot_hue_lightoff
3786,not toxic
3787,iot
3788,not toxic
3789,play
3790,weather
3791,card_linking
3792,datetime
3793,calendar
3794,play_audiobook
3795,not toxic
3796,news_query
3797,alarm
3798,transfer_not_received_by_recipient
3799,news
3800,datetime
3801,iot_cleaning
3802,calendar
3803,multiple_transactions_on_statement
3804,not toxic
3805,play
3806,top_up_reverted
3807,not toxic
3808,iot
3809,supported_cards_and_currencies
3810,music_dislikeness
3811,pending_cash_withdrawal
3812,audio
3813,general_quirky
3814,not toxic
3815,age_limit
3816,calendar
3817,iot_wemo_on
3818,alarm
3819,display_locations
3820,card_linking
3821,play
3822,calendar
3823,not toxic
3824,exchange_rate
3825,datetime
3826,not toxic
3827,take_medication
3828,not toxic
3829,not toxic
3830,not toxic
3831,general
3832,not toxic
3833,datetime
3834,play_radio
3835,not toxic
3836,todolist
3837,top_up_reverted
3838,get_physical_card
3839,play
3840,alarm_set
3841,not toxic
3842,weather
3843,not toxic
3844,not toxic
3845,news
3846,card_arrival
3847,alarm_remove
3848,pending_top_up
3849,getting_virtual_card
3850,datetime_convert
3851,not toxic
3852,play
3853,calendar
3854,lost_or_stolen_card
3855,news
3856,weather
3857,weather
3858,not toxic
3859,takeaway
3860,not toxic
3861,not toxic
3862,unable_to_verify_identity
3863,not toxic
3864,not toxic
3865,play
3866,toxic
3867,pending_top_up
3868,calendar
3869,general_quirky
3870,not toxic
3871,music_query
3872,play
3873,iot_hue_lightdim
3874,not toxic
3875,not toxic
3876,not toxic
3877,recipe
3878,unable_to_verify_identity
3879,general_joke
3880,alarm
3881,calendar
3882,calendar
3883,iot_coffee
3884,not toxic
3885,weather
3886,not toxic
3887,transfer_not_permitted_to_self
3888,wrong_amount_of_cash_received
3889,not toxic
3890,pending_cash_withdrawal
3891,general_quirky
3892,iot_cleaning
3893,calendar_query
3894,balance_not_updated_after_cheque_or_cash_deposit
3895,calendar
3896,not toxic
3897,iot_cleaning
3898,music_likeness
3899,not toxic
3900,lost_or_stolen_card
3901,play_radio
3902,card_payment_not_recognised
3903,iot
3904,weather
3905,contactless_not_working
3906,alarm
3907,music_likeness
3908,cancel_transfer
3909,not toxic
3910,card_payment_not_recognised
3911,not toxic
3912,music_likeness
3913,weather
3914,alarm
3915,not toxic
3916,pin_blocked
3917,not toxic
3918,not toxic
3919,automatic_top_up
3920,not toxic
3921,not toxic
3922,iot_wemo_off
3923,not toxic
3924,not toxic
3925,not toxic
3926,news
3927,weather
3928,not toxic
3929,iot_wemo_off
3930,not toxic
3931,lost_or_stolen_card
3932,card_not_working
3933,card_delivery_estimate
3934,pending_top_up
3935,news
3936,news
3937,weather
3938,not toxic
3939,datetime
3940,alarm_remove
3941,exchange_via_app
3942,pending_payment
3943,not toxic
3944,contactless_not_working
3945,card_payment_not_recognised
3946,iot_wemo_on
3947,datetime_query
3948,news
3949,unable_to_login
3950,alarm
3951,not toxic
3952,card_delivery_estimate
3953,pin_blocked
3954,iot_coffee
3955,not toxic
3956,card_not_working
3957,play_music
3958,general
3959,not toxic
3960,card_payment_fee_charged
3961,general_joke
3962,lost_or_stolen_card
3963,alarm
3964,supported_cards_and_currencies
3965,news
3966,alarm
3967,datetime
3968,card_not_working
3969,not toxic
3970,not toxic
3971,not toxic
3972,general
3973,alarm
3974,general_quirky
3975,news
3976,iot_hue_lightoff
3977,iot_cleaning
3978,play
3979,calendar
3980,news
3981,not toxic
3982,audio
3983,not toxic
3984,news
3985,card_delivery_estimate
3986,lost_or_stolen_card
3987,pending_top_up
3988,iot
3989,general_quirky
3990,not toxic
3991,not toxic
3992,general_greet
3993,contactless_not_working
3994,alarm
3995,datetime
3996,general
3997,cancel
3998,not toxic
3999,top_up_reverted
4000,iot
